article_id,newspaper_name,publishing_date,page_number,article_title,transcription_gt,ocr_raw
12847,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO," supaja menariknja kembali lagi, tetap pada pendiriaanja","kap Ragaja jo nartinja kemba""
lagi. tetap pada part ron:"
12855,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"Putusan ini diambil dengan perbandingan suara 24 lawan 20 Dan dengan disetudjuinja mosi soal preliminee"" tersebut oleh pariemen maka kandaslah ratifikasi perdjandjian EDC tersebut jang sama sadja artinja parlemen Perantjis telah menolak perdjandjian tersebut.","Datuaan Ge dambit dengan
perbandingan GM Ma wan
20 Dan dengan
mas: son! preliminsdiaammbut
oleh parlemen maka Kagdastah
ratifikasi perdjandjian EDGer
sebut jang sama sadja artinya
parlemen Perantjis telah mena-
lak perdjandjian tersebut."
12859,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"Beberapa saat sebelum diadakan pemungutan suara mengenai mosi soal preliminer"" itu P.M. Mendes France menjatakan","Beberapa saat sebelum diada-
kan pemungutan suara menge-
nai mast „soal preliminer” Itu
PM Mendes France menjatakan"
12867,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO, pemungutan suara atas mosi tersebut.,rgutan suara atas mosi tersebut.
12875,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO," jang menegaskan bahwa Perantjis tetap setia kepada persekutuan Atlantik (NATO) Selandjutnja ia mengatakan bahwa sepandjang pengetahuan pemerintahnja didalam pariemen, EDC tidak didukung oleh suara terbanjak.","jang menegaskan bahwa Peran-
tjis tetap setia kepada perseku-
tuan Atlantik (NATO! Selan-
djutnja ia mengatakan bahwa
sepandjang pengetahuan peme-
rintahnja didalam parlemen,
EDC tidak didukung oleh suara
terbanjak."
12879,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,Dikatakan sudah sedjak beberapa bulan jang lalu suara terbanjak didalam parlemen dengan tegas menundjukkan sikapnja menentang EDC.,"Dikatakan sudah sedjak beha-
rapa bulan jang lalu suara ter-
banjak didalam parlemen de-
rgan tegas menundjukkan sikap
nja menentang EDC"
12883,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,Dalam hubungan ini ia menjatakan keketjewaannja bahwa di konperensi Brussel rekan2nja telah punja tafsiran jang salah atas pendirian parlemen Perantjis,"Dalam hubungan Ini ia menja
takan eae bahwa di
konperensi
telah punja bt jang salah
atas pendirian parlemen Peran-
tia,"
12887,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,Menurut Mendes France perdebatan dalam pariemen telah menundjukkan pula bahwa suara terbanjak tetap setia kepada ikatannja didalam persekutuan Atlantic.,"Menurut Mendes France per-
debatan dalam parlemen

telah
menundjukkan pula bahwa su-
ara terbanjak tetap setia kepa-
da ikatannja didalam persektu-
tuan Atlantik"
12891,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,Dikatakan diantara mereka Jang menolak dan menjetudjui EDC terdapat majoriteit jang,"Dikatakan diantara mereka
jang menolak dan menjetudjui
EDC terdapat majoriteit yang"
12895,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO, tjondong kepada maksud untuk mempertahankan dan memperkuat Pakt Atlantik dan ikatan ikatan lain jang mengingat Perantjis dan sekutu2nja.,"tjondong kepada maksud untu
mempertahanuan dan

memper-
kuat Pakt Atlantik dan ikatan

ikatan lain jang mengingat Pe-
rantjis dan sekutu2nja."
12903,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"Jules Moch, Daniel Mayer dan Max Lejeum 3 orang anggauta Partai Sosialis Perantjis terkemuka jang Senin jang lalu, menjatakan menentang EDC dalam pariemen kini telah dipetjat dari partainja.","Jules Moch, Daniel Mayer dan
Max Lejeum 3 orang anggauta
Partai Sosialis Perantjis terke-
muka jang Senin jang lau, me-
njatakan menentang EDC daiam
pariemen kini telah dipetjat da-
ri partainja."
12907,Kedaulatan Rakjat,1954-09-01,1,Perantjis Menolak EDC Tapi tetap dalam NATO,"







Komunike Partai Sosialis Perantjis jang dikeluarkan tengah malam Senin  jang lalu menerangkan bahwa partai tersebut memutuskan untuk memetjat tiga orang karena mereka memimpin perlawanan terang2an terhadap keputusan2 partai selama perdebatan2 dalam parlemen. Komunike djuga menjatakan bahwa pengurus akan me ngambil tindakan2 pula terhadap para anggauta lain jang disebut tidak disiplin"".","Komunike Partai Sosialis Pe-
rantjis jang dikeluarkan tengah
malam Senin jang jang lalu me-
nerangkan bahwa partai terse-
but memutuskan untuk meme-
tjat tiga orung karena mereka
memimpin perlawanan terang2.
an terhadap keputusan? partai
selama perdebatan? dalam par-
lemen. Komunike djuga menja-
takan bahwa akan me-
ngambil tindakan? pula terha-
dap para anggauta lain jang di-
sebut tidak disiplin”."
12911,Kedaulatan Rakjat,1954-09-01,1,Kardinal Schuster Meninggal,"Kardinal Schuster, uskup-besar Milano, hari Senin jl. telah meninggal dunia dalam usia 74 tahun. Kardinal Schuster adalah orang jang merundingkan penjerahan tentara fasis Benito Mussolini dalam perang dunia IL UP.","Kardinal Schuster,
sar Milano, hari Senin jl. telah
meninggal dunia dalam usia 74
tahun. Kardinal Schuster adalah
njerahan tentara fasis Benito
Mussolini dalam perang dunia
It. — UP."
12915,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,Dengan acjenotaris paherman radya pustaka dengan museumnja jang terkenal dirobah bentuknja mendjadi jajasan dibawah pimpinan Hadiwidjaja.,"ENGAN Acte-Notaris, paheman Radya-Pustaka dengan
Museamnja jang terkenal. dirobah bentukrja mendjadi Ja-
jewan, dibawah pirapinan pangeran Hadiwidjaja."
12923,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan," Indonesia seutuhnja,","indonesia seutuhnja,

Cdi ¢"
12931,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan," jang dipandang achli. Antaranja Prof Purbatjarska, Prof. Notonegoro, Prof. Romon, dan achir ini Th. CL Damais pegawai tinggi pada kedutaan Perantjis di Djakarta, membuat tjeramah tentang hubungan bangsa2 disekitar Asia Tenggara ini, dengan pengaruh2 jang mempengaruhi bangsa2 itu.","jang

Prof.Purbatjaraka, Prof. Noto-
negoro, Prof. Ramon, dan achir""
ini Tn. CL Damais pegawai
tinggi pada kedutaan Perantils
di Djakarta, membuat ict
tentang hubungan bangsa2 dise-
kitar Asia Tenggara ini, dengan
pengaruh2 jang mempengaruhi
bangsa? itu."
12939,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan, Perhatian radya-pustaka tentang bahasa daerah.,"Perhatian Radya-Pusts
ka tentang bahasa da-"
12943,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan, Mungkin telah mendapat persetudjuan atau setidak2nja dapat perhatian dari pedjabat2 dalam kementerian.,"Mungkin telah mendapat per-
setudjuan, atat et akan
at 3
dupat perhatian dari pendabat"
12947,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan," P.P.K., oleh Radya-Pustaka telah dibentuk suatu panitya jang","PPK, oleh Radyu-Pustaka te-
lah dibentuk suatu panitya jang
"
12955,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan, daerah pada umumnja tidak teriantar.,"daerah pada umumnja tidak
terlantar."
12963,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan, kebutuhan pembatja jang ingin meriperluas pengetahuan,"kebutuhan pembatja jang ingin
memperluas pengetahuan de-"
12971,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,"Keadaan museum sepintas Lintas, agak djauh banjaknja barang kuna jang tersimpan dalam museum itu, dibandingkan dengan dimasa sebelum perang dunia jang II atau lebih djelas","Keadgan museum sepintas lin-
tas, agak djauh banjaknja ba-
rang kuna jang tersimpan dalam
museum itu, dibandingkan de-
ngan dimasa sebelum perang
dunia jang IT atau lebih djelas
"
12979,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan," itu, diambil kembali oleh Keraton, karena sebagian beser deri isinja, rávlah milik keraton Surakarta.","itu, diambil kembali oleh Kera-
ton, karena sebagian besar dari
isinja, sdalah milik keraton Su-
raxarta."
12983,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan," Mengingat bahwa museum Itadya Pustata solo itu, mendjadi pusat Darmawisata dari daerah Djawa Tengah, again. akan lebih menarik kalau sekarang isi museums kepanjasa keraton itu, dapat kembali dipertundjikkan dalam museum sebagai zaman dalu.","Mengu.gat bahwa museim Ita
Iya Pustaka ¢ Solo Itu, mendja
Gi pusat rara Darmawisata dari
Gcerah Diawa Tengah. agam,
akan lebih mesurik kalau ba-
rang isi museurs kepunjaan ke-
raton itu, dapat kembali diper.
lundjukkan de'om museum se-
bagai 2amun dalu"
12987,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,Para Pegawai,Yara Pezuw vi
12991,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,"Ketjuali direktur dawai terapang telan ada, kerk, djuralis ex. Pimpinan jarg tertinggi dialankan oleh","Ketjuali direktur daa ,—ga-
wai2 terus sapg telen ada,
kerk, djvrtculis ect. Plow an
jag tertingg! ceijalankan oleh"
12999,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,"Biaja untuk membelandjai semua ini, didapat dari kementerian P.P.K. tiap bulannja sebanjak Rp. 5000, Hasil lainnja dari usaha pengurus dan hasil uang masuk dari para pengundjung itu.","Biaja untuk membelandjai se-
mua ini, didapat dari kementeri-
an P.P.K. tiap bulannja sebanjak
Rp. 5000... Hasil lainnja dari usa
ha pengurus dan hasil uang ma-
suk dari para pengundjung itu."
13007,Kedaulatan Rakjat,1954-09-01,1,Museum Radya-Pustaka Surakarta Sekarang Berbentuk Jajasan,diselenggarakan oleh K.K.K.S. jalah Karawitan Kasatrian Keraton Surakarta.,"lenggarakan oleh K.KK.S. jalah
Kasatrian Keraton

Karawitan

Surakarta"
13019,Kedaulatan Rakjat,1954-09-01,1,Djenderal Paul ELY: Politik Perantjis di indotjina tidak berubah, tembak-menembak di Indotjina itu tidak merobah tudjuan2 politik Perantjis didaerah tadi.,"bak-menembak di Indotjina Itu
merobah

tidak tudjuan? politik
Perantjis didaerah tadi."
13027,Kedaulatan Rakjat,1954-09-01,1,Djenderal Paul ELY: Politik Perantjis di indotjina tidak berubah,"
 dianggap sebagai pemerintah Vietnam jang sah itu oleh Perantjis","dianggap sebagai pemerintah
Vietnam jang sah itu oleh Pe-
rantjis"
13035,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000, pemberontakan terhadap pemerintah.,"kan pemberontakan terhadap
pemerintah."
13043,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000," telah menjerah, bahwa (pada hari","telah menjerah, bahwa ‘pada ha"
13051,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000,sukarela mengaku bersalah dan bahwa,rela mengaku bersalah dan bah-
13059,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000,"
Magsaysay anggap terlalu ringan.","Magsaysay angzap ler-
lala ringan."
13063,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000,Presiden Filipina Ramon Mag,Presiden Filipina Ramon Mag-
13071,Kedaulatan Rakjat,1954-09-01,1,Taruc dihukum pendjara 12 tahun dan denda $6.000,"

say mengatakan bahwa keputusan Hakim Narvasa tadi merupakan kemunduran besar dalam usaha2 pemerintah Filipina untuk membasmi Komunisme"". - AFP.","say mengatakan bahwa keputus-
an Hakim Narvasa tadi merupa-
kan ,.kemunduran besar dalam
usaha? pemerintah Filipina un-
tuk membasmi Komunisme ."
13079,Kedaulatan Rakjat,1954-09-01,1,Embargo Sendjata Inggeris ke Mesir Dihapuskan,Embargo itu didjalankan dalam buian Oktober 1951 setelah Wafd dari Mesir pemerintah melanggar perdjandjian Inggeris Mesir.,"didjalankan da-

lam bulan Oktober 1951 setelah

pemerintah Wafd dari Mesir

perdjandjian Ingge-
ris — Mesir."
13087,Kedaulatan Rakjat,1954-09-01,1,Embargo Sendjata Inggeris ke Mesir Dihapuskan,hapusan Embargo itu jang segera mendjadi efektif berarti,"hapusan Embargo itu jang se-
efektif berarti"
13103,Kedaulatan Rakjat,1954-11-23,1,Kongres Perwari di Surabaja tg 13-17 Desember,"Pusat Pimpinan Perwari mengumumkan bahwa Perwari akan mengadakan kongresnja ke-VI di Surabaja, tanggal 13-17 Desember 1954.
","Pusat Pimpinan Perwari me
ngumumkan. bahwa Perwari
akan mengadakan ‘ongresnja
ke-VI dì Surabaja. tunggal 13-11
Dasember 1954"
13107,Kedaulatan Rakjat,1954-11-23,1,Kongres Perwari di Surabaja tg 13-17 Desember,"Dalam kongres itu diantaranja akan dipersoalkan a. Perwari dan Pemilihan Umum. b. Perwari dan Kedudukan Wanita dalam Hukum, c. Perwari dan soal pendidikan, d. Perwari dalam lapangan sosial dan ekonomi, e Organisasi Perwari","Dalam kongres itu diantara-
nja akan dipersoalkan a Perwa
ri dan Pemilihan Umum, b Per-
wari dan Kedudukan Wanita da
lam Hukum. c Perwar dan zal
pendidikan. d. Perwari dglam la-
pangan sosial dan ekonomi. e
Organisasi Perwari"
13111,Kedaulatan Rakjat,1954-11-23,1,Kongres Perwari di Surabaja tg 13-17 Desember,"Oleh Kementerian Kesehatan. Bagian Kesedjahteraan Ibu dan Anak, akan diadakan tjeramah mengenai Biro Konsultasi bagi Ibu dan Anak","Oleh Kementenan Kesehutan,
Bagian Kesedjahteraan Ibu dan
Anak. akan diadakan tjeramah
mengenai Biro Konsultasi bagi
Ibu dan Anak"
13115,Kedaulatan Rakjat,1954-11-23,1,Kongres Perwari di Surabaja tg 13-17 Desember,"

Dalam persiapan kongres Perwari mendapat kesanggupan untuk membantu dalam perdjalanan, ialah dari Djawatan Kereta Api dan dan KPM  --Ant","Dalam persiapan kongres ini
Perwuri mendapat kesanggupan
untuk membantu dalam perdja
lanan, ialah dari Dj wwatan Kere
ta Api dan dan KPM Ani"
13119,Kedaulatan Rakjat,1954-11-23,1,kongres wanita dan pemuda nasional: P.R.N,"Tanggal 26, 27 dan 28 11 Wanita Nasional dan Pemuda Nasional dari PRN akan mengadakan kongresnja jang per tama di ibukota, Djakarta","Tanggal 26, 27 dan 28 11
Wanita Nasional dan Pemuda
Nasional dar PRN akan e-
ngasakan kangresnja jang pers
tama di-bukuta, Dyakaria"
13123,Kedaulatan Rakjat,1954-11-23,1,kongres wanita dan pemuda nasional: P.R.N,"
Pada hari Achad tg. 28 Nopember, hari penutup, olen Pemuda Nasional akan diadakan pawai, dan malam harinja Hotel des Indes diadakan resepsi bersama. Wanita dan Pemuda Ant","Pada har: Achai tg. 28 No-
pember, har penutup, oleh Pe-
muda Nasional! akan diadakan
pawai, dan malam harinja. iii
Hotel des Indes Nadakag re-

mula Ant"
13131,Kedaulatan Rakjat,1954-11-23,1,Persiapan2 Djambore Nasional, itu diharapkan untuk membantu tenaga dan pikiran dalam menjelenggarakan djambore nasional pada tanggal 17 agustus jang akan datang demikiran sudiro.,"ita Pheewcis tesasanga
untuk membantu wnaga dan f
kiran dalam menjelenggarakan
Dijambare Nasional pata tang.
pel 17 Amieue lene sku Zar
tang denitkiin Sule"
13135,Kedaulatan Rakjat,1954-11-23,1,Persiapan2 Djambore Nasional," Dalam pada itu pula Djambore jang akan datang diharapkan hadir dari tiap2 Propinsi sebanjak 500 pandu. demikian pula diharapkan agar djuga datang pandu dari luar negeri. Mengingat pentingnja Djambore jang akan datang itu, maka pada para bekas pasti diminta mobilisasikan tenaganja pertama untuk menggiatkan kehidupan kepanduan dan ikut aktif dalam persiapan dan penyelenggaraan Djambore Nasional  -Ant","Dalam pada itu eula Djam-
bore jang akan datang, diha-
rapkan hadir dari Gap! Propinsi
sehanjak 500 panda. demikian
pala diharapkan agar djuga da-
tang pandu? dari luar negeri
Mengingat peetingnya Djarabore
jang akan datang itu, maka pads
para bekas? panda diminta me-
mobilisasikan tenaganja pertama
untuk menggiatkan kehidupan
kepanduan dan ikut akte ¢ dam
persiapan dan penjelenggzaraan
Djambere Nasional : — Ant"
13139,Kedaulatan Rakjat,1954-11-23,1,Mahasiswa di Andjurkan,didalam pidato sambutannja pada malam dies natalis 1964 gerakan mahasiswa surbaja jang diadakan di gedung pekan raja presiden universitas airlangga prof A.G pringodirdjo sapanja para mahasiswa mendjadi dan mengatakan bahwa kiprah2 pada universitit airlangga jang terhenti ini selesainja akan dapat dilesatkan,"Delalam pet g
pads mali Diss Na Mes

 

IMA Gerakan Monas x tae
baju Jane Kakan MW sedara
Pekan Rave Presien vera

WR Aias Pref AG. Pang
go min antar 3
Ajutkan sanasa va
menajad: Yam
kan, bahwa hi
VEP Airrangpa

iet selecasria 137
leser an pt"
13143,Kedaulatan Rakjat,1954-11-23,1,P.M Ali Sastroadmidjojo; usaha pembangunan perlu politik jang stabiel rakjat masih diombang ambingkan konp afro/asia tg 28 desember,BERHUBUNG dengan selesainja usaha memperbaiki kabinet. maka tadi malam P.M. Ali Sastroamidjojo mengadakan pidato-radio jang pokoknja adalah sbb.:,"B LRHUBUNG dengan selesainja ssaha memperbaiki kabinet,
maka Hues madam PM, All Sastroamidjojo mengadakan
pidato-radio jang pokoknja adalah sbh.:"
13147,Kedaulatan Rakjat,1954-11-23,1,P.M Ali Sastroadmidjojo; usaha pembangunan perlu politik jang stabiel rakjat masih diombang ambingkan konp afro/asia tg 28 desember,"Sedjak beberapa minggu jang lalu kita mengalami heboh politik jang mengantjam kedudukan kabinet. Sebagai Sdr. ketahui tudjuan sehebonan itu, ialah untuk menimbulkan krisis kabinet dari dalam, artinja pembubaran kabinet karena sikap atau tindakan salah satu partai pemerintah sendiri. Kesulitan jang kami hadapi itu sekarang sudah dapat diatasi.","Sedjak beberapa minggu jang lala kita mengalami heboh
politik jang mengantjam kedudukan kabinet. Sebagai Sdr"".
ketalui tucyuac Kelebonan itu, ialah untuk menimbulkan krisis
Kabinet dari dalam, artinja pembubaran kabinet karena sikap
atau tindakan salah satu partai pemerintah sendiri. Kesulitan
jang kami hadap atu sekarang sudah dapat diatasi."
13151,Kedaulatan Rakjat,1954-11-23,1,P.M Ali Sastroadmidjojo; usaha pembangunan perlu politik jang stabiel rakjat masih diombang ambingkan konp afro/asia tg 28 desember," Kabinet tidak krisis, tidak djatuh dan pemerintan berdjalan terus seperti mass intuk melandjutkan tugasnja mendjalankan program politik pemerintah jang dalam butan Agustus 53 sudah disjahkan oleh DPR","Kabinet uda Krosis, tidak dya
tuh dan pemerintah berdjilan ic
fue Sepert: tease unjuk melan-
djikkan ingasnja mendjalankan
program polik pemerintah ‘ang
dalan bulan Agustus “53 sudah
dadakan oleh DPR"
